Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_line,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_name,SRA Study,day_of_differentiation
SRR11865373,RNA-Seq,101,7452480,PRJNA635600,SAMN15046179,3486098,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415997,GSM4573768,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573768,Single mESC cell,SRP265084,day 0
SRR11865374,RNA-Seq,99,10299982,PRJNA635600,SAMN15046178,4711533,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415998,GSM4573769,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573769,Single mESC cell,SRP265084,day 0
SRR11865375,RNA-Seq,103,31949526,PRJNA635600,SAMN15046177,14990554,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415999,GSM4573770,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573770,Single mESC cell,SRP265084,day 0
SRR11865376,RNA-Seq,100,9694622,PRJNA635600,SAMN15046176,4463768,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8416000,GSM4573771,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573771,Single mESC cell,SRP265084,day 0
SRR11865377,RNA-Seq,106,460262782,PRJNA635600,SAMN15046175,221025362,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413658,GSM4573772,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:51:00Z,1,GSM4573772,Single mESC cell,SRP265084,day 0
SRR11865378,RNA-Seq,106,153635972,PRJNA635600,SAMN15046174,72842002,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413659,GSM4573773,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573773,Single mESC cell,SRP265084,day 0
SRR11865379,RNA-Seq,99,16701916,PRJNA635600,SAMN15046173,7765702,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413660,GSM4573774,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573774,Single mESC cell,SRP265084,day 0
SRR11865380,RNA-Seq,100,16290624,PRJNA635600,SAMN15046068,7526255,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413661,GSM4573775,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573775,Single mESC cell,SRP265084,day 0
SRR11865381,RNA-Seq,99,14925848,PRJNA635600,SAMN15046067,6797427,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413662,GSM4573776,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573776,Single mESC cell,SRP265084,day 0
SRR11865382,RNA-Seq,101,17892084,PRJNA635600,SAMN15046066,8418058,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413663,GSM4573777,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573777,Single mESC cell,SRP265084,day 0
SRR11865383,RNA-Seq,98,20491422,PRJNA635600,SAMN15046065,9349503,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413664,GSM4573778,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573778,Single mESC cell,SRP265084,day 0
SRR11865384,RNA-Seq,106,415593584,PRJNA635600,SAMN15046064,198621353,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413665,GSM4573779,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:51:00Z,1,GSM4573779,Single mESC cell,SRP265084,day 0
SRR11865385,RNA-Seq,110,410591776,PRJNA635600,SAMN15046063,197677557,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413666,GSM4573780,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:51:00Z,1,GSM4573780,Single mESC cell,SRP265084,day 0
SRR11865386,RNA-Seq,106,647800286,PRJNA635600,SAMN15046062,309312580,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413667,GSM4573781,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:52:00Z,1,GSM4573781,Single mESC cell,SRP265084,day 0
SRR11865387,RNA-Seq,100,28218526,PRJNA635600,SAMN15046061,12838058,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413668,GSM4573782,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573782,Single mESC cell,SRP265084,day 0
SRR11865388,RNA-Seq,99,28458416,PRJNA635600,SAMN15046060,13084849,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413669,GSM4573783,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573783,Single mESC cell,SRP265084,day 0
SRR11865389,RNA-Seq,97,51836792,PRJNA635600,SAMN15046059,23455195,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413670,GSM4573784,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573784,Single mESC cell,SRP265084,day 0
SRR11865390,RNA-Seq,98,22053094,PRJNA635600,SAMN15046058,10158672,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413671,GSM4573785,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573785,Single mESC cell,SRP265084,day 0
SRR11865391,RNA-Seq,99,10261888,PRJNA635600,SAMN15046057,4787732,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413672,GSM4573786,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573786,Single mESC cell,SRP265084,day 0
SRR11865392,RNA-Seq,100,17293640,PRJNA635600,SAMN15046056,8008757,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8413673,GSM4573787,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573787,Single mESC cell,SRP265084,day 0
SRR11865393,RNA-Seq,99,9165590,PRJNA635600,SAMN15046055,4295381,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414213,GSM4573788,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573788,Single mESC cell,SRP265084,day 0
SRR11865394,RNA-Seq,102,16377270,PRJNA635600,SAMN15046054,7990160,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414214,GSM4573789,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573789,Single mESC cell,SRP265084,day 0
SRR11865395,RNA-Seq,106,185925362,PRJNA635600,SAMN15046095,88240270,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414215,GSM4573790,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:51:00Z,1,GSM4573790,Single mESC cell,SRP265084,day 0
SRR11865396,RNA-Seq,99,20148982,PRJNA635600,SAMN15046094,9243146,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414216,GSM4573791,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573791,Single mESC cell,SRP265084,day 0
SRR11865397,RNA-Seq,102,21462406,PRJNA635600,SAMN15046093,10068376,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414217,GSM4573792,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573792,Single mESC cell,SRP265084,day 0
SRR11865398,RNA-Seq,104,9715748,PRJNA635600,SAMN15046092,4663342,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414218,GSM4573793,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573793,Single mESC cell,SRP265084,day 0
SRR11865399,RNA-Seq,109,416747758,PRJNA635600,SAMN15046091,199317303,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414219,GSM4573794,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:51:00Z,1,GSM4573794,Single mESC cell,SRP265084,day 0
SRR11865400,RNA-Seq,101,9041998,PRJNA635600,SAMN15046090,4161748,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414220,GSM4573795,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573795,Single mESC cell,SRP265084,day 0
SRR11865401,RNA-Seq,99,25085284,PRJNA635600,SAMN15046089,11643101,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414221,GSM4573796,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573796,Single mESC cell,SRP265084,day 0
SRR11865402,RNA-Seq,112,242590040,PRJNA635600,SAMN15046088,117791131,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414222,GSM4573797,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:51:00Z,1,GSM4573797,Single mESC cell,SRP265084,day 0
SRR11865403,RNA-Seq,101,17147452,PRJNA635600,SAMN15046087,7869445,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414223,GSM4573798,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573798,Single mESC cell,SRP265084,day 0
SRR11865404,RNA-Seq,106,557651430,PRJNA635600,SAMN15046086,266620620,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414224,GSM4573799,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:51:00Z,1,GSM4573799,Single mESC cell,SRP265084,day 0
SRR11865405,RNA-Seq,110,471250192,PRJNA635600,SAMN15046085,227553960,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414225,GSM4573800,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:51:00Z,1,GSM4573800,Single mESC cell,SRP265084,day 0
SRR11865406,RNA-Seq,107,604303896,PRJNA635600,SAMN15046084,289657170,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414226,GSM4573801,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:52:00Z,1,GSM4573801,Single mESC cell,SRP265084,day 0
SRR11865407,RNA-Seq,105,18602444,PRJNA635600,SAMN15046083,8881125,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414227,GSM4573802,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573802,Single mESC cell,SRP265084,day 0
SRR11865408,RNA-Seq,102,28762986,PRJNA635600,SAMN15046082,13580230,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414228,GSM4573803,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573803,Single mESC cell,SRP265084,day 0
SRR11865409,RNA-Seq,99,12289018,PRJNA635600,SAMN15046081,5673606,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414833,GSM4573804,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573804,Single mESC cell,SRP265084,day 0
SRR11865410,RNA-Seq,98,18073426,PRJNA635600,SAMN15045950,8195322,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414834,GSM4573805,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573805,Single mESC cell,SRP265084,day 0
SRR11865411,RNA-Seq,98,25630374,PRJNA635600,SAMN15045949,11874997,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414835,GSM4573806,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573806,Single mESC cell,SRP265084,day 0
SRR11865412,RNA-Seq,101,32493762,PRJNA635600,SAMN15045947,15218273,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414836,GSM4573807,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573807,Single mESC cell,SRP265084,day 0
SRR11865413,RNA-Seq,107,480206846,PRJNA635600,SAMN15045946,228997747,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414837,GSM4573808,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:52:00Z,1,GSM4573808,Single mESC cell,SRP265084,day 0
SRR11865414,RNA-Seq,102,5483954,PRJNA635600,SAMN15045945,2637447,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414838,GSM4573809,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573809,Single mESC cell,SRP265084,day 0
SRR11865415,RNA-Seq,108,158077724,PRJNA635600,SAMN15046053,75971138,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414839,GSM4573810,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:51:00Z,1,GSM4573810,Single mESC cell,SRP265084,day 0
SRR11865416,RNA-Seq,99,8974644,PRJNA635600,SAMN15046052,4169213,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414840,GSM4573811,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573811,Single mESC cell,SRP265084,day 0
SRR11865417,RNA-Seq,107,217805042,PRJNA635600,SAMN15046051,105258893,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414841,GSM4573812,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:51:00Z,1,GSM4573812,Single mESC cell,SRP265084,day 0
SRR11865418,RNA-Seq,108,512657068,PRJNA635600,SAMN15046050,246852293,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414842,GSM4573813,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:51:00Z,1,GSM4573813,Single mESC cell,SRP265084,day 0
SRR11865419,RNA-Seq,98,14669564,PRJNA635600,SAMN15046049,6774610,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414843,GSM4573814,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573814,Single mESC cell,SRP265084,day 0
SRR11865420,RNA-Seq,108,317406530,PRJNA635600,SAMN15046048,152723036,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414844,GSM4573815,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:51:00Z,1,GSM4573815,Single mESC cell,SRP265084,day 0
SRR11865421,RNA-Seq,107,412623484,PRJNA635600,SAMN15046047,197245460,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414845,GSM4573816,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:52:00Z,1,GSM4573816,Single mESC cell,SRP265084,day 0
SRR11865422,RNA-Seq,100,8360044,PRJNA635600,SAMN15046046,3931410,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414846,GSM4573817,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573817,Single mESC cell,SRP265084,day 0
SRR11865423,RNA-Seq,104,18727716,PRJNA635600,SAMN15046045,8893750,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414847,GSM4573818,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573818,Single mESC cell,SRP265084,day 0
SRR11865424,RNA-Seq,106,14641592,PRJNA635600,SAMN15046044,7005935,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8414848,GSM4573819,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573819,Single mESC cell,SRP265084,day 0
SRR11865425,RNA-Seq,105,15443512,PRJNA635600,SAMN15046043,7321230,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415377,GSM4573820,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573820,Single mESC cell,SRP265084,day 0
SRR11865426,RNA-Seq,99,18605076,PRJNA635600,SAMN15046042,8477634,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415378,GSM4573821,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573821,Single mESC cell,SRP265084,day 0
SRR11865427,RNA-Seq,103,17137162,PRJNA635600,SAMN15046041,8038799,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415379,GSM4573822,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573822,Single mESC cell,SRP265084,day 0
SRR11865428,RNA-Seq,103,17549952,PRJNA635600,SAMN15046040,8261521,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415380,GSM4573823,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573823,Single mESC cell,SRP265084,day 0
SRR11865429,RNA-Seq,104,113593186,PRJNA635600,SAMN15046039,54081124,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415381,GSM4573824,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573824,Single mESC cell,SRP265084,day 0
SRR11865430,RNA-Seq,107,256664380,PRJNA635600,SAMN15046038,121553282,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415382,GSM4573825,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:51:00Z,1,GSM4573825,Single mESC cell,SRP265084,day 0
SRR11865431,RNA-Seq,103,15194746,PRJNA635600,SAMN15046037,7184006,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415383,GSM4573826,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573826,Single mESC cell,SRP265084,day 0
SRR11865432,RNA-Seq,99,11956672,PRJNA635600,SAMN15046036,5494368,Differentiated mESC,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX8415384,GSM4573827,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-01T00:00:00Z,2020-05-28T11:50:00Z,1,GSM4573827,Single mESC cell,SRP265084,day 0
